State seed;126;Test seed;0
Test_Count;Random100;Consecutive 0-99
0;-nan;-nan
37730;0.0501281;0.049757
37740;0.0501148;0.0497704
37750;0.0501192;0.049766
37760;0.0501148;0.0497793
37770;0.0501191;0.0497661
37780;0.0501147;0.049753
37790;0.0501014;0.0497486
37800;0.050097;0.0497531
37810;0.0500926;0.0497576
37820;0.0501058;0.0497532
37830;0.0500925;0.0497489
37840;0.0500969;0.0497445
37850;0.0501101;0.049749
37860;0.0501145;0.0497535
37870;0.0501188;0.0497755
37880;0.0501232;0.04978
37890;0.0501188;0.0497933
37900;0.0501319;0.0497889
37910;0.0501363;0.0497846
37920;0.0501582;0.0497802
37930;0.050145;0.0497759
37940;0.0501494;0.0497891
37950;0.0501625;0.049776
37960;0.0501493;0.0497805
37970;0.0501449;0.0497761
37980;0.0501404;0.049763
37990;0.0501536;0.0497499
38000;0.0501491;0.0497544
38010;0.0501447;0.0497413
38020;0.0501578;0.0497282
38030;0.0501534;0.0497414
38040;0.0501402;0.0497371
38050;0.050127;0.0497503
38060;0.0501226;0.0497373
38070;0.0501094;0.0497329
38080;0.0501225;0.0497199
38090;0.0501094;0.0497156
38100;0.050105;0.04972
38110;0.0501181;0.0497507
38120;0.0501224;0.0497552
38130;0.0501093;0.0497509
38140;0.0501049;0.0497553
38150;0.0501005;0.0497685
38160;0.0501048;0.0497729
38170;0.0501092;0.0497598
38180;0.0501048;0.0497468
38190;0.0501004;0.0497512
38200;0.050096;0.0497557
38210;0.0500916;0.0497427
38220;0.0500872;0.0497384
38230;0.0500916;0.0497341
38240;0.0500785;0.0497211
38250;0.0500654;0.0497081
38260;0.050061;0.0497125
38270;0.0500566;0.0497082
38280;0.0500697;0.0497039
38290;0.0500827;0.0496997
38300;0.0500696;0.0497128
38310;0.0500827;0.0497085
38320;0.0501044;0.0497042
38330;0.0501;0.0496913
38340;0.0500956;0.0496783
38350;0.0500913;0.0496741
38360;0.0501043;0.0496611
38370;0.0500999;0.0496742
38380;0.0501129;0.0496787
38390;0.0501085;0.0496744
38400;0.0501042;0.0496788
38410;0.0500911;0.0496746
38420;0.0500954;0.0496703
38430;0.0501084;0.0496834
38440;0.0501301;0.0496705
38450;0.050117;0.0496662
38460;0.0501213;0.049662
38470;0.050117;0.0496664
38480;0.0501213;0.0496622
38490;0.0501083;0.0496579
38500;0.0501299;0.0496623
38510;0.0501255;0.0496581
38520;0.0501125;0.0496539
38530;0.0501081;0.0496496
38540;0.0501038;0.049654
38550;0.0500908;0.0496671
38560;0.0501037;0.0496629
38570;0.0500994;0.04965
38580;0.050095;0.0496544
38590;0.0500907;0.0496502
38600;0.0500777;0.0496459
38610;0.0500734;0.0496417
38620;0.0500777;0.0496634
38630;0.0500733;0.0496592
38640;0.0500604;0.0496549
38650;0.0500474;0.049668
38660;0.0500431;0.0496637
38670;0.0500474;0.0496681
38680;0.0500431;0.0496553
38690;0.0500474;0.0496597
38700;0.0500517;0.0496727
38710;0.0500474;0.0496771
38720;0.0500517;0.0496815
38730;0.0500387;0.0496859
38740;0.0500344;0.0496988
38750;0.0500215;0.049686
38760;0.0500086;0.0496818
38770;0.0500215;0.049669
38780;0.0500258;0.0496562
38790;0.0500215;0.0496778
38800;0.0500172;0.0496907
38810;0.0500215;0.0496865
38820;0.0500344;0.0497081
38830;0.0500472;0.0497124
38840;0.0500429;0.0497254
38850;0.05003;0.0497212
38860;0.0500343;0.0497341
38870;0.05003;0.0497299
38880;0.0500257;0.0497342
38890;0.0500214;0.0497386
38900;0.0500257;0.0497344
38910;0.0500385;0.0497387
38920;0.0500343;0.0497516
38930;0.05003;0.0497388
38940;0.0500257;0.0497261
38950;0.0500385;0.0497133
38960;0.0500257;0.0497091
38970;0.0500299;0.0497049
38980;0.0500257;0.0497007
38990;0.0500385;0.0496965
39000;0.0500256;0.0496838
39010;0.0500128;0.0497052
39020;0.05;0.0497096
39030;0.0500128;0.0497054
39040;0.0500256;0.0497012
39050;0.0500299;0.0497055
39060;0.0500341;0.0497013
39070;0.0500469;0.0496971
39080;0.0500597;0.0496844
39090;0.0500554;0.0496802
39100;0.0500512;0.0496675
39110;0.0500554;0.0496633
39120;0.0500511;0.0496592
39130;0.0500554;0.0496635
39140;0.0500426;0.0496508
39150;0.0500468;0.0496722
39160;0.0500511;0.0496595
39170;0.0500553;0.0496553
39180;0.050051;0.0496512
39190;0.0500383;0.0496725
39200;0.050034;0.0496854
39210;0.0500553;0.0496897
39220;0.050068;0.0496855
39230;0.0500807;0.0496729
39240;0.050068;0.0496772
39250;0.0500552;0.049673
39260;0.0500679;0.0496859
39270;0.0500637;0.0496732
39280;0.0500509;0.049669
39290;0.0500636;0.0496649
39300;0.0500933;0.0496692
39310;0.0500975;0.0496905
39320;0.0500848;0.0497033
39330;0.050072;0.0496991
39340;0.0500678;0.049695
39350;0.050072;0.0496823
39360;0.0500593;0.0496782
39370;0.050055;0.0496825
39380;0.0500423;0.0496699
39390;0.0500381;0.0496657
39400;0.0500423;0.049687
39410;0.0500296;0.0496913
39420;0.0500254;0.0496871
39430;0.0500211;0.0496914
39440;0.0500085;0.0497042
39450;0.0500211;0.0497085
39460;0.0500338;0.0496959
39470;0.0500296;0.0497002
39480;0.0500338;0.0497129
39490;0.0500295;0.0497172
39500;0.0500422;0.0497131
39510;0.0500464;0.0497089
39520;0.0500506;0.0497048
39530;0.0500548;0.0496922
39540;0.0500506;0.0496965
39550;0.0500716;0.0496924
39560;0.0500674;0.0496882
39570;0.0500632;0.0496757
39580;0.050059;0.0496884
39590;0.0500631;0.0497095
39600;0.0500589;0.0497138
39610;0.0500547;0.0497097
39620;0.0500421;0.0497055
39630;0.0500378;0.0497014
39640;0.050042;0.0496889
39650;0.0500294;0.0496763
39660;0.0500168;0.0496638
39670;0.0500126;0.0496513
39680;0.05;0.0496556
39690;0.0500126;0.0496515
39700;0.0500084;0.0496558
39710;0.0500126;0.0496516
39720;0.0500252;0.0496643
39730;0.0500126;0.049677
39740;0.0500335;0.0496897
39750;0.0500545;0.0496855
39760;0.0500503;0.0496814
39770;0.0500461;0.0496857
39780;0.0500419;0.04969
39790;0.0500545;0.0496859
39800;0.0500419;0.0496817
39810;0.0500293;0.049686
39820;0.0500502;0.0496903
39830;0.050046;0.0497113
39840;0.0500335;0.0497072
39850;0.0500293;0.0497031
39860;0.0500167;0.0496989
39870;0.0500293;0.0496865
39880;0.0500334;0.0496907
39890;0.0500292;0.0496866
39900;0.0500418;0.0496992
39910;0.0500376;0.0497035
39920;0.0500334;0.0496911
39930;0.0500292;0.0496953
39940;0.050025;0.0496912
39950;0.0500125;0.0496871
39960;0.050025;0.0496914
39970;0.0500209;0.0496789
39980;0.0500083;0.0496915
39990;0.0500125;0.0496874
40000;0.0500083;0.0497
